,track_id,track,artist,album,release_date,subgenre,genre,duration_ms,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mode
62,4D73w6oPi3NbnzArt6cbp8,If This Country Still Had Balls,Buddy Brown,Keepin' it Country,2014-01-01,modern country rock,country,189746,56,0.523,0.722,-6.205,0.0544,0.0507,0.0,0.0884,0.501,160.066,major
63,6tbNaE7kvGNqS7FvJ0dzLB,I Got the Boy,Jana Kramer,thirty one,2015-01-01,modern country rock,country,201013,56,0.625,0.569,-5.954,0.0271,0.26,0.0,0.127,0.361,149.987,major
64,41EYTKX66PslehSVrFdT4p,Just Got Paid,Emerson Drive,Just Got Paid,2017-01-01,modern country rock,country,180693,45,0.608,0.798,-5.823,0.051,0.0858,0.0,0.0799,0.672,172.078,major
65,4LlNoNZflek4hZyZigCxpW,Just Another Day In Paradise,Phil Vassar,Phil Vassar,2000-01-01,modern country rock,country,233880,62,0.596,0.706,-5.562,0.0262,0.351,0.0,0.36,0.704,146.088,major
66,0d3P3GZGU7G3L1cIFLAbqj,Did It For The Girl,Greg Bates,Greg Bates EP,2012-01-01,modern country rock,country,191293,46,0.658,0.728,-4.916,0.0237,0.0183,6.26e-06,0.306,0.682,101.969,major
67,3ts6xK5GzfMAAriT9AIBmP,Barefoot Blue Jean Night,Jake Owen,Barefoot Blue Jean Night,2011-01-01,modern country rock,country,167426,71,0.6,0.808,-4.679,0.0403,0.208,0.0,0.196,0.809,172.016,major
68,48y0aOkdOMHein1Mh1I2GL,Any Way the Wind Blows,Mark Cooke,Living for the Weekend EP,2011-01-01,modern country rock,country,182040,11,0.473,0.795,-5.207,0.0338,0.00438,0.000497,0.0579,0.57,113.046,major
69,6uVzeU47Qzg0rrMneP5BNg,Love Ain't,Eli Young Band,Love Ain't,2018-01-01,modern country rock,country,186118,70,0.6,0.851,-4.645,0.0388,0.00566,9.78e-06,0.0891,0.727,98.007,major
70,77A7dWpSxVoauUbJn83Oj3,Country Boy (feat. George Jones & Charlie Daniels),Aaron Lewis,Town Line,2011-01-01,modern country rock,country,283346,68,0.595,0.667,-6.442,0.034,0.296,0.0,0.109,0.272,121.949,major
71,1N3BWN7PZvGpea1A0bgNJd,Jack It to Jesus (Spray It to Hell),Jaida Dreyer,Jack It to Jesus (Spray It to Hell),2018-01-01,modern country rock,country,163206,20,0.602,0.698,-6.203,0.398,0.462,0.0,0.0921,0.61,205.7,minor
72,0DsiQKIaJKT8Y2kzWc8jsY,Sick Of Me,Miss Willie Brown,Miss Willie Brown,2011-01-01,modern country rock,country,166586,16,0.749,0.823,-4.262,0.0322,0.0677,0.0,0.236,0.565,116.978,major
73,57fGFSzxpGVosCuWWJeKTv,Whole Damn Thing,Chuck Wicks,Turning Point,2016-01-01,modern country rock,country,241798,53,0.587,0.495,-7.063,0.0302,0.461,9.05e-05,0.1,0.18,126.002,major
74,0H04yVa3DJxoXbLBpAb7iV,I'm Comin' Over,Chris Young,I'm Comin' Over,2015-01-01,modern country rock,country,197280,69,0.575,0.845,-3.838,0.035,0.0282,0.0,0.0814,0.376,127.997,major
75,2GgIDaPLsowybB3WgxLWUj,Pickin' Wildflowers,Keith Anderson,Three Chord Country and American Rock & Roll,2005-01-01,modern country rock,country,185920,63,0.561,0.716,-3.341,0.0291,0.0353,0.0,0.122,0.667,152.089,major
76,6IC6VhpV7D8T1t037Atqpu,Tequila Makes Her Clothes Fall Off,Joe Nichols,III,2005-01-01,modern country rock,country,187053,66,0.664,0.706,-7.045,0.027,0.129,1.06e-06,0.0857,0.681,93.968,major
77,4b0XF7CDpJEBAdVHMw7amV,Just Got Started Lovin' You,James Otto,Sunset Man (Standard Version),2008-01-01,modern country rock,country,234640,60,0.705,0.606,-7.047,0.0243,0.159,0.00149,0.242,0.876,98.001,major
78,5s7m2xNZWgz5FqVSIvJcGA,Save a Horse (Ride a Cowboy),Big & Rich,Horse of a Different Color,2004-01-01,modern country rock,country,200306,68,0.7,0.896,-2.276,0.191,0.108,0.0,0.453,0.817,102.065,major
79,7jTYyYVlKnppHI5uwHiERT,What Are You Listening to?,Tyler Barham,What Are You Listening to?,2013-01-01,modern country rock,country,235013,20,0.499,0.383,-8.225,0.0282,0.847,0.0,0.112,0.355,161.594,major
80,05ZACkzW8YbRq3eFgIfSNB,Springsteen,Eric Church,Chief,2011-01-01,modern country rock,country,263386,73,0.692,0.809,-5.935,0.0255,0.1,9.77e-05,0.185,0.927,104.023,major
81,0sgnJ5LFjEy2IuQ99NEZ1C,Hell on Heels,Pistol Annies,Hell On Heels,2011-01-01,modern country rock,country,194386,58,0.655,0.547,-5.829,0.0406,0.177,3.78e-05,0.118,0.383,132.226,major
82,1BUCMuyv6bRaerVUGdyAEC,Home Sweet Home,The Farm,The Farm Inc.,2012-01-01,modern country rock,country,245636,24,0.605,0.926,-2.485,0.0459,0.0951,0.0,0.311,0.645,101.001,major
83,5PAvFGse5jjDH9ke8Mae7D,Just the Way,Parmalee,Just the Way,2019-01-01,modern country rock,country,193880,76,0.426,0.829,-2.84,0.0569,0.107,0.0,0.317,0.814,180.241,major
84,1mmSggRi7Oh5YpGBzKWQDX,Hard Road,Katie Armiger,Houston Hearts Haiti,2011-01-01,modern country rock,country,215386,7,0.383,0.598,-13.377,0.037,0.0887,0.0,0.197,0.536,203.779,major
85,2eKd40hvV5Pyp9J0pTlwdZ,Good Ol' Boys Like Us,JJ Lawhorn,Original Good Ol' boy,2013-01-01,modern country rock,country,259053,50,0.419,0.641,-5.827,0.0316,0.0266,0.0,0.187,0.228,139.57,major
86,5Fh5ejxY0iTfIPFLMjWPlo,#REDNEK,Gord Bamford,#REDNEK,2019-01-01,modern country rock,country,204806,28,0.521,0.87,-4.391,0.0296,0.0928,0.0,0.0719,0.707,81.969,major
87,23mCHu830HNwDueb8OQdzv,I Like My Cowboys Dirty,Bridgette Tatum,Bridgette Tatum,2010-01-01,modern country rock,country,203386,9,0.549,0.83,-4.756,0.0562,0.0328,0.0,0.226,0.476,115.989,minor
88,3qTmB5HxP9ilJaiM6B1yuk,Five More Minutes,Scotty McCreery,Seasons Change,2018-01-01,modern country rock,country,241146,68,0.494,0.634,-4.933,0.0282,0.259,1.15e-06,0.109,0.28,156.03,major
89,6VPullnfZ7W27gIdde9ks6,Top Down - Radio Edit,Fast Ryde,Top Down,2010-01-01,modern country rock,country,197306,11,0.484,0.74,-4.719,0.0329,0.00774,0.0,0.125,0.46,155.908,major
90,0E0B8a7LSVgbQL160oUnwO,A Different World,Bucky Covington,Bucky Covington,2007-01-01,modern country rock,country,208573,49,0.62,0.686,-5.027,0.0276,0.0327,0.0,0.101,0.464,128.962,major
91,4u26EevCNXMhlvE1xFBJwX,If I Die Young,The Band Perry,The Band Perry,2010-01-01,modern country rock,country,222773,68,0.606,0.497,-6.611,0.0277,0.348,0.0,0.275,0.362,130.739,major
92,1nggCj00NY7GRx0CyWcMKY,All I Need to See,Mitch Rossell,All I Need to See,2019-01-01,modern country rock,country,268423,57,0.682,0.714,-6.775,0.0283,0.0675,0.000445,0.182,0.376,115.986,major
93,57oqWBItZHr9vLwaocEGgq,You Ain't Never Been to Texas,Jason Meadows,You Ain't Never Been to Texas,2010-01-01,modern country rock,country,203840,24,0.612,0.64,-5.283,0.025,0.01,0.0,0.247,0.33,90.025,major
94,3eBnEo9WL34ulBCZlLpUQO,Chicken Fried,Zac Brown Band,The Foundation,2008-01-01,modern country rock,country,238146,77,0.566,0.713,-4.25,0.0417,0.645,0.0,0.114,0.807,169.864,major
95,23EkfwUdsRIz7jAZIcC8gb,Stay A Little Longer,Brothers Osborne,Pawn Shop,2016-01-01,modern country rock,country,335480,62,0.557,0.886,-5.356,0.0302,0.0377,0.108,0.163,0.545,96.989,major
96,7EoBfC9bQdeOFeDWf28bIR,Mississippi Mud,Coldwater Jane,Marionette,2011-01-01,modern country rock,country,206400,4,0.675,0.86,-4.286,0.0308,0.0255,1.74e-06,0.0864,0.925,127.975,minor
97,1BOwxpQE3KecJ6x6hvn63f,Kissin' In Cars,Jesse Lee,Country Strong (More Music from the Motion Picture),2010-01-01,modern country rock,country,210533,27,0.457,0.537,-4.746,0.0296,0.0843,0.0,0.117,0.349,151.84,major
98,1jFhSuunMt0YqQfzTfquTI,Ex-Old Man,Kristen Kelly,Kristen Kelly EP,2012-01-01,modern country rock,country,238946,34,0.879,0.655,-7.724,0.0379,0.0201,1.58e-05,0.0752,0.934,119.967,major
99,0158TMiGmHyibaDeaUKayX,She Won't Be Lonely Long,Clay Walker,She Won't Be Lonely Long,2010-01-01,modern country rock,country,209253,61,0.635,0.758,-5.772,0.0243,0.00643,0.0,0.229,0.322,113.002,major
0,73A2r5rBa1ke5MdCYZW0jK,A Warm Breeze,Sammy Nestico,A Portrait of Sammy,2009-01-01,jazz,jazz,435253,22,0.572,0.491,-5.224,0.0289,0.762,0.171,0.121,0.524,115.24,major
1,6XItPyBew3Fu63crTndGfe,Basie - Straight Ahead,Count Basie,Straight Ahead,1988-01-01,jazz,jazz,238693,0,0.436,0.542,-9.313,0.0354,0.426,0.781,0.0681,0.725,172.162,major
2,7jiRbGgThpGoeh13N5JyNy,"It's Oh, So Nice",Count Basie,Straight Ahead,1988-01-01,jazz,jazz,253106,0,0.629,0.404,-10.067,0.0298,0.532,0.881,0.0279,0.59,115.942,minor
3,3XSdnce3xmKC7zSewtglKt,Lonely Street,Count Basie,Straight Ahead,1988-01-01,jazz,jazz,175493,0,0.26,0.268,-10.55,0.0303,0.74,0.0196,0.114,0.256,74.144,minor
4,7t2k1Xpbipqx28C6PkEj9n,Fun Time,Count Basie,Straight Ahead,1988-01-01,jazz,jazz,235400,0,0.613,0.369,-10.174,0.031,0.801,0.821,0.0488,0.562,122.87,major
5,6wVOI3C1ASUTTLjcY0IWW8,Magic Flea,Count Basie,Straight Ahead,1988-01-01,jazz,jazz,191773,0,0.35,0.842,-8.063,0.0752,0.542,0.857,0.326,0.83,160.83,major
6,5yBwqodHMfdtFvfzVgsFuJ,Switch In Time,Count Basie,Straight Ahead,1988-01-01,jazz,jazz,241093,0,0.425,0.506,-8.937,0.0358,0.588,0.19,0.456,0.936,176.292,minor
7,6ThRimsQKMGBCtD9arFBiz,Hay Burner,Count Basie,Straight Ahead,1988-01-01,jazz,jazz,258640,0,0.662,0.478,-9.843,0.0352,0.46,0.124,0.108,0.62,119.829,major
8,2WXA2x5sl9wor4PujlDSpT,The Queen Bee,Count Basie,Straight Ahead,1988-01-01,jazz,jazz,253933,0,0.609,0.388,-9.701,0.0276,0.769,0.539,0.464,0.585,112.611,major
9,0UFyWDlKgVmeMujP7c1cgc,Serenade in Blue,Glenn Miller,String of Pearls,2013-01-01,jazz,jazz,208146,0,0.325,0.112,-15.302,0.0329,0.975,0.182,0.174,0.146,135.449,major
10,3vpUb0pK3PEfY1yHyIhjAq,American Patrol,Glenn Miller,String of Pearls,2013-01-01,jazz,jazz,200280,0,0.595,0.402,-13.54,0.0317,0.911,0.724,0.0769,0.906,91.48,major
11,7eA5jZEREK2WEDglr1v4hn,That Old Black Magic,Glenn Miller,String of Pearls,2013-01-01,jazz,jazz,184946,0,0.48,0.109,-15.188,0.0314,0.984,0.563,0.11,0.192,111.428,major
12,4Ul7OquEOSYOaZEJ9rZkt2,String of Pearls,Glenn Miller,String of Pearls,2013-01-01,jazz,jazz,200933,0,0.707,0.231,-13.566,0.0443,0.953,0.911,0.0728,0.625,129.326,major
13,3x0jIkitkLIdAasnbP65Eh,Prime Time,Count Basie,Prime Time,1977-01-01,jazz,jazz,455666,7,0.557,0.136,-19.371,0.0399,0.564,0.00615,0.0375,0.441,138.695,minor
14,2YdnFoOSDxRwll0F0s8FGH,Ja-Da,Count Basie,Prime Time,1977-01-01,jazz,jazz,346706,3,0.63,0.0706,-22.579,0.0349,0.787,0.0129,0.0837,0.292,101.866,minor
15,4E89P0fADgT5Q6f53ljLLJ,Sweet Georgia Brown,Count Basie,Prime Time,1977-01-01,jazz,jazz,216160,12,0.46,0.298,-16.224,0.138,0.207,0.234,0.106,0.66,123.177,minor
16,64CjfhZ2EdF5TGGOAF0WXu,The Great Debate,Count Basie,Prime Time,1977-01-01,jazz,jazz,289200,2,0.546,0.258,-17.149,0.0427,0.328,0.0781,0.117,0.672,97.125,minor
17,7AKcUeCNxc18wJqgelVxet,Freckle Face,Sammy Nestico,A Portrait of Sammy,2009-01-01,jazz,jazz,377213,13,0.677,0.305,-9.044,0.0279,0.661,0.899,0.332,0.284,112.091,minor
18,3fwSM9TTGC9ucw7QyN8m90,88 Basie Street (Bonus Track),Sammy Nestico,A Portrait of Sammy,2009-01-01,jazz,jazz,353320,11,0.636,0.485,-7.68,0.0253,0.456,0.00907,0.386,0.453,112.126,major
19,6dZKWYSx5YBIme4SfpIHJ0,In the Mood,Glenn Miller,Greatest Hits,1996-01-01,jazz,jazz,211586,58,0.645,0.398,-12.208,0.11,0.854,0.306,0.0731,0.705,82.768,major
20,6KBMXvbMnhCzuTabTXIVxu,Pennsylvania 6-5000,Glenn Miller,Greatest Hits,1996-01-01,jazz,jazz,191933,34,0.7,0.278,-12.723,0.135,0.883,0.542,0.191,0.511,144.888,major
21,43SfrQaWOiPYDln4NQ2E0q,Chattanooga Choo Choo,Glenn Miller,The Glenn Miller Band Honors the US Troops,2012-01-01,jazz,jazz,152226,0,0.582,0.501,-9.349,0.308,0.974,0.000363,0.118,0.657,166.454,major
22,3XiFWZoHQtGUYIdtShPwPD,Moonlight Serenade,Glenn Miller,Pure Gold,1980-01-01,jazz,jazz,201400,48,0.343,0.157,-11.116,0.0295,0.958,0.113,0.178,0.0673,78.328,major
23,3MPFMGqnAiIQ5ZaXrtrAsO,"Indiana (From ""Sweet and Lowdown"")",Red Nichols,Music from Woody Allen Films,2012-01-01,jazz,jazz,161946,0,0.851,0.609,-8.69,0.123,0.898,0.931,0.0321,0.805,102.502,minor
24,0n5C3zilxS0nivrFxvWTUX,Never No Lament - Remastered,Duke Ellington,Never No Lament: The Blanton-Webster Band,2003-01-01,jazz,jazz,196800,15,0.666,0.199,-16.013,0.0383,0.669,0.254,0.115,0.696,108.667,major
25,0AMCg2r7JlaQ62WHwRCF1p,Wednesday Night Hop,Andy Kirk And His Clouds Of Joy,Perfect Swing,2000-01-01,jazz,jazz,189733,0,0.621,0.235,-15.208,0.264,0.847,0.00375,0.106,0.695,168.254,major
26,1ARBxquSORDZ8ugxbeCz9Y,Ah' That's Freedom,Thad Jones,Thad Jones & Mel Lewis Orchestra,1999-01-01,jazz,jazz,538000,2,0.55,0.704,-5.771,0.111,0.521,2.62e-05,0.761,0.458,129.01,major
27,5L8ta4ECl5zeA6bGqY7G38,"Sing, Sing, Sing",Benny Goodman,The Essential Benny Goodman,2007-01-01,jazz,jazz,520293,54,0.62,0.67,-11.575,0.0591,0.853,0.896,0.156,0.295,113.492,minor
28,4UltNGVBypCFsFT6IdC7fq,In A Mellow Tone - Instrumental,Count Basie,Basie Swings Standards,2009-01-01,jazz,jazz,344493,7,0.494,0.383,-12.987,0.0663,0.607,0.69,0.947,0.555,134.985,major
29,4qjIevpvUgjcXLcvBia5DZ,Lester Leaps In,Count Basie,Basie Swings Standards,2009-01-01,jazz,jazz,302386,7,0.627,0.531,-9.399,0.0333,0.427,0.000439,0.112,0.639,119.967,minor
30,2EXByC8gVlpwWbKngpZ2U0,"Things Ain't What They Used To Be - Live At The Montreux Jazz Festival, Montreux, Switzerland / July 15, 1977",Count Basie Big Band,Basie Swings Standards,2009-01-01,jazz,jazz,254053,5,0.511,0.608,-10.453,0.093,0.675,0.344,0.954,0.718,140.559,major
31,68C8vUCjZwHoGHLG3p06Ag,On The Sunny Side Of The Street,Count Basie,Basie Swings Standards,2009-01-01,jazz,jazz,239466,6,0.663,0.488,-8.663,0.0327,0.744,0.00809,0.0823,0.454,111.74,minor
32,4DEoAHSZfaN9w4ylJfE40w,Corner Pocket,Count Basie,Basie At Birdland,2004-01-01,jazz,jazz,307946,8,0.535,0.308,-14.827,0.0403,0.636,0.0109,0.84,0.735,139.706,major
33,2zreVPiVb2E3iV1KvSGa76,Segue in C - 2007 Remaster,Count Basie,Basie At Birdland,2004-01-01,jazz,jazz,558253,5,0.574,0.207,-16.736,0.06,0.377,1.85e-05,0.86,0.588,134.735,major
34,1N8rs8JCTO0J6itg8OV24o,April In Paris,Count Basie,History,2014-01-01,jazz,jazz,228240,20,0.347,0.437,-11.769,0.0468,0.646,0.0653,0.258,0.359,126.405,minor
35,69q3VgVBfBQWoCCMeNorbN,Satin Doll,Count Basie,History,2014-01-01,jazz,jazz,195186,14,0.531,0.126,-16.764,0.0411,0.902,3.72e-06,0.353,0.486,86.384,major
36,5sFPpZiwy8NsbAPdXP2SmF,A Child Is Born - Remixed & Remastered 1994,Thad Jones,Consummation,1970-01-01,jazz,jazz,246466,22,0.303,0.106,-14.418,0.033,0.971,0.869,0.103,0.0942,72.204,minor
37,4vXHTdXhZZuTwC5iSVUX8Y,Jive At Five,Count Basie,The Complete Clef & Verve Fifties Studio Recordings,2012-01-01,jazz,jazz,189560,0,0.692,0.336,-10.78,0.0652,0.437,0.000271,0.0556,0.471,136.753,minor
38,4Ch1qT3m2IzAfzNh5tYsIj,Ain't Misbehavin',Count Basie,History,2014-01-01,jazz,jazz,192973,17,0.434,0.142,-17.219,0.0363,0.918,0.0,0.0998,0.35,76.133,major
39,2SREiCnWHp4gc7Z3jEukdj,Plymouth Rock,Count Basie,The Complete Clef & Verve Fifties Studio Recordings,2012-01-01,jazz,jazz,224386,0,0.528,0.184,-11.062,0.0347,0.949,0.161,0.0764,0.337,113.893,minor
40,2ucUSBlgHCaC9nQ3PlBcw3,"Alright, Okay, You Win",Count Basie,The Complete Clef & Verve Fifties Studio Recordings,2012-01-01,jazz,jazz,185706,0,0.691,0.517,-7.834,0.0618,0.823,0.0,0.394,0.773,131.731,major
41,6bmNHe9DoEPiOyKr6cmLGP,One O'Clock Jump,Count Basie,The Complete Clef & Verve Fifties Studio Recordings,2012-01-01,jazz,jazz,269426,0,0.614,0.588,-9.868,0.0702,0.568,0.0244,0.11,0.782,99.03,major
42,3QD1gC9SZrzTHxLfCbS4Qj,Jumpin' At The Woodside,Count Basie,Basie Swings Standards,2009-01-01,jazz,jazz,205613,6,0.455,0.668,-9.377,0.0405,0.702,0.437,0.258,0.762,135.78,minor
43,31BrchSlrpPC4NqZjDbjVJ,Li'l Darlin' - Live,Count Basie Big Band,Basie Swings Standards,2009-01-01,jazz,jazz,332720,5,0.256,0.114,-16.948,0.0364,0.914,0.369,0.55,0.113,54.31,minor
44,4KJ5iqKrQhWwaEozL7CupX,"One O'Clock Jump - Live At The Montreux Jazz Festival, Montreux, Switzerland / July 15, 1977",Count Basie Big Band,Basie Swings Standards,2009-01-01,jazz,jazz,207066,5,0.437,0.478,-11.658,0.163,0.69,0.135,0.985,0.709,170.091,major
45,7qgSIkziEj8VdPPWzTPdMH,Rock-A-Bye Basie,Count Basie,Ultimate Big Band Collection: Count Basie,1936-01-01,jazz,jazz,184786,3,0.774,0.359,-11.787,0.0484,0.581,0.202,0.134,0.793,94.801,major
46,25XO4CY3PFVbiVINkrhjA9,Shiny Stockings,Count Basie,Timeless: Count Basie,2009-01-01,jazz,jazz,300000,0,0.596,0.251,-14.537,0.0884,0.451,0.366,0.0777,0.513,138.297,major
47,1GFBBzqU8trjyVgpLB6Acm,Tuxedo Junction,Glenn Miller,Pure Gold,1980-01-01,jazz,jazz,205160,36,0.714,0.108,-15.872,0.06,0.933,0.717,0.178,0.412,113.581,major
48,4xtdgXzdS0ppEooDxthV7s,Mood Indigo,Duke Ellington Orchestra,Digital Duke,1987-01-01,jazz,jazz,447426,3,0.497,0.0636,-22.088,0.0457,0.858,0.0362,0.448,0.171,74.153,major
49,4A8VMiwggF5OrCPkuqAlPx,"Take The ""A"" Train",Duke Ellington,Jazz Moods -- Hot,1927-01-01,jazz,jazz,173266,0,0.592,0.35,-11.249,0.0384,0.956,0.828,0.105,0.704,169.226,major
50,4yHVWdPhnd3wshtbuBkRCy,"Take the ""A"" Train - Live",Duke Ellington,Ellington At Newport 1956 (Complete),1956-01-01,jazz,jazz,261160,0,0.407,0.366,-15.286,0.0983,0.77,0.103,0.639,0.63,176.505,major
51,6FEt6GNgGXO3HnAkVufEI8,I Got It Bad (And That Ain't Good),Duke Ellington,Ellington At Newport 1956 (Complete),1956-01-01,jazz,jazz,225506,0,0.305,0.261,-13.567,0.0403,0.862,0.0879,0.967,0.294,175.046,minor
52,3NKK3AvGpXmuCb9fcqO4rt,Jeep's Blues,Duke Ellington,Ellington At Newport 1956 (Complete),1956-01-01,jazz,jazz,271973,0,0.438,0.116,-12.704,0.0326,0.824,0.0175,0.112,0.366,100.131,major
53,47FH1iVkQ7QprpKGRdQdTm,"Day In, Day Out - Live",Duke Ellington,Ellington At Newport 1956 (Complete),1956-01-01,jazz,jazz,228933,0,0.407,0.128,-18.701,0.0433,0.945,0.0,0.329,0.384,136.905,minor
54,3rclHPHXoqtGzporwNkI8T,Pt. I-Festival Junction,Duke Ellington,Ellington At Newport 1956 (Complete),1956-01-01,jazz,jazz,526066,0,0.4,0.378,-12.623,0.0358,0.697,0.362,0.188,0.596,88.395,major
55,1WXLZnzoUsiaREolJvcHuA,Black Coffee,Ella Fitzgerald,The Most Beautiful Songs,2013-01-01,jazz,jazz,210666,0,0.369,0.0656,-15.194,0.0399,0.982,0.0,0.13,0.247,176.614,major
56,4jEZBOVYXEDzCBjbgyyR6V,Misty,Ella Fitzgerald,The Most Beautiful Songs,2013-01-01,jazz,jazz,174826,0,0.305,0.0494,-19.295,0.0476,0.991,2.32e-05,0.104,0.254,170.414,minor
57,1RQeDcKWZ1ob7P5lmFzLnQ,Misty - 2004 Remaster,Count Basie Orchestra,Count Basie: The Collection,2005-01-01,jazz,jazz,216506,4,0.179,0.213,-14.11,0.0316,0.836,0.263,0.242,0.172,75.752,minor
58,0Qi8Gcg03ekxDFoMePE6gm,Blue and Sentimental - 2004 Remaster,Count Basie,Count Basie: The Collection,2005-01-01,jazz,jazz,215440,2,0.294,0.111,-15.219,0.0353,0.91,0.702,0.29,0.403,75.034,major
59,1p4vKO5WIP54JpK7HnezU6,Lullaby of Birdland,Count Basie Orchestra,Count Basie: The Collection,2005-01-01,jazz,jazz,288440,19,0.466,0.25,-15.462,0.0579,0.539,0.706,0.116,0.478,158.895,major
60,552IlOaz28L6cfHPLK600H,I'm Beginning To See The Light,Ella Fitzgerald,The Complete Ella Fitzgerald Song Books,1993-01-01,jazz,jazz,208133,0,0.585,0.37,-10.191,0.0535,0.752,0.0,0.0991,0.515,131.813,major
61,2pKhQdwrTlqopx8InQmJb6,All of Me,Count Basie,History,2014-01-01,jazz,jazz,148693,19,0.543,0.187,-15.297,0.0383,0.711,0.637,0.0607,0.762,147.473,major
62,6I5ZvxtN1rnrBtpLRx6dJ6,Blue and Sentimental,Count Basie,History,2014-01-01,jazz,jazz,192040,24,0.586,0.185,-13.861,0.0528,0.953,0.188,0.3,0.338,76.399,major
63,6XlnC6dEebmWYBkBVMomoc,All of Me,The Lester Young - Teddy Wilson Quartet,The Greatest Jazz Quartets,2013-01-01,jazz,jazz,308906,4,0.584,0.517,-13.475,0.054,0.587,1.13e-05,0.323,0.719,119.941,major
64,45M2ZHKSg80nrGlOLKjXpN,All Of Me,Ella Fitzgerald,Ella Swings Gently With Nelson,1962-01-01,jazz,jazz,202226,0,0.557,0.489,-7.561,0.0689,0.82,0.0,0.085,0.646,74.376,minor
65,1CGWPXalOtOyAXGyApimsM,"Take The ""A"" Train",Ella Fitzgerald,The Complete Ella Fitzgerald Song Books,1993-01-01,jazz,jazz,401800,0,0.431,0.379,-11.083,0.0635,0.371,0.0,0.133,0.402,94.691,major
66,3bfgjPeGcHBqB8L403XXkc,Body And Soul,Ella Fitzgerald,Ella Swings Gently With Nelson,1962-01-01,jazz,jazz,225133,0,0.293,0.268,-10.956,0.0317,0.906,0.0,0.133,0.112,66.547,major
67,4ojZuJ575GlwN2weuWDr8z,I Remember Clifford,Benny Golson,Benny Golson And The Philadelphians,1958-01-01,jazz,jazz,182426,31,0.304,0.124,-18.748,0.0438,0.351,0.0,0.157,0.124,181.665,major
68,4YkhnGyxzcMnfcm4TEcnei,Autumn In New York,Oscar Peterson Trio,The Complete Mercury/Clef Recordings,2011-01-01,jazz,jazz,161480,0,0.464,0.0845,-19.865,0.0326,0.982,0.122,0.118,0.183,130.9,major
69,1sHULuyjjmmQL6vKduMfOD,Mood Indigo,Duke Ellington,"All That Jazz, Vol. 9: Duke Ellington – The Cotton Club Years (Remastered 2014)",2014-01-01,jazz,jazz,188402,6,0.619,0.0275,-22.171,0.0439,0.956,0.405,0.121,0.319,88.447,major
70,5AFTbqGxkT7iFyYk6XSVnW,Satin Doll,Duke Ellington,The Duke: The Columbia Years (1927-1962),1927-01-01,jazz,jazz,222600,0,0.637,0.0294,-21.888,0.0352,0.841,0.815,0.0717,0.185,97.549,minor
71,2pp3RfqX5cb1BAnmNi4Nej,What A Wonderful World - Single Version,Louis Armstrong,All Time Greatest Hits,1994-01-01,jazz,jazz,140333,0,0.388,0.327,-12.522,0.0317,0.732,0.00103,0.15,0.222,107.894,major
72,6BGu9IJlUza0h7YrTWElnD,La Vie En Rose - Single Version,Louis Armstrong,All Time Greatest Hits,1994-01-01,jazz,jazz,205973,0,0.568,0.122,-10.547,0.0702,0.826,0.00136,0.0755,0.325,70.775,major
73,6MRX5SjRA5s2kCUTejcTZ7,Don't Get Around Much Anymore,Louis Armstrong,I've Got The World On A String,2014-01-01,jazz,jazz,220906,0,0.499,0.304,-13.673,0.0452,0.687,0.0,0.0284,0.526,77.464,major
74,04bu51EojS85ZuHzKvIXUA,Dream a Little Dream of Me,Louis Armstrong,In Person,2014-01-01,jazz,jazz,196013,0,0.457,0.409,-7.547,0.0429,0.657,0.0,0.157,0.345,95.128,major
75,6yMZXwOFO9bjtClWQrVYrX,Makin' Whoopee,Louis Armstrong,In Person,2014-01-01,jazz,jazz,239200,0,0.544,0.136,-19.812,0.112,0.683,0.0,0.122,0.333,111.838,minor
76,04H2L1XB5nGQztTNsVk6jw,I'm Gonna Sit Right Down And Write Myself A Letter,Johnny Hodges,The Complete Verve Small Sessions 1956 - 1961,2011-01-01,jazz,jazz,208200,15,0.781,0.145,-12.283,0.0485,0.954,0.875,0.141,0.627,104.384,minor
77,3R5e26q1DcdBdqWT5n3rNQ,The Last Time I Saw Paris,Johnny Hodges,The Complete Verve Small Sessions 1956 - 1961,2011-01-01,jazz,jazz,173026,10,0.583,0.00935,-21.373,0.0616,0.986,0.102,0.105,0.518,82.419,major
78,6rjMxW6PByZBLFdKBClatY,Snibor,Johnny Hodges,The Complete Verve Small Sessions 1956 - 1961,2011-01-01,jazz,jazz,434466,14,0.7,0.159,-13.008,0.0349,0.805,0.823,0.102,0.409,100.424,minor
79,373cEVkcZ8HpP5WtgjSGq8,Warm Valley,Johnny Hodges,Used To Be Duke,2009-01-01,jazz,jazz,200626,33,0.289,0.195,-12.249,0.0331,0.835,0.861,0.0715,0.165,93.087,major
80,36ghd3I3SV4APKa15QPyOI,Autumn In New York,Charlie Parker,The Best of Charlie Parker,2014-01-01,jazz,jazz,210386,0,0.203,0.337,-9.036,0.0313,0.829,0.464,0.0927,0.253,175.637,minor
81,1Y7HVmn3yTAPZV4TSQaHED,Now's the Time,Charlie Parker,The Best of Charlie Parker,2014-01-01,jazz,jazz,180280,0,0.479,0.533,-9.958,0.0343,0.455,0.00633,0.235,0.628,100.692,minor
