track_id,track,artist,album,release_date,genre,subgenre,duration_ms,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mode,release_year,duration_min,duration_minsec
67cqaFp7S9H2JOAmaeCXnD,Dirt Road Dollars (feat. Nate Kenyon & The Lacs),Dirt Rock Empire,"Dirtbagz, Vol. 1",2017-01-01,country,country rap,278498,59,0.594,0.6859999999999999,-4.436,0.10140323007678052,0.0131,0.0,0.20600000000000002,0.444,174.345,0,2017,4.641633333333333,"4 m, 38 s"
1zEvVF0TuZ25UHnzAutUuX,City Bitch,Mini Thin,City Bitch,2016-01-01,country,country rap,205387,44,0.7909999999999999,0.606,-12.038,0.7246491924808048,0.0706,0.0,0.33,0.799,134.97899999999998,1,2016,3.4231166666666666,"3 m, 25 s"
6aiap0DxIpyscSAIaPp9kk,Just Another Thing (feat. Crucifix),The Lacs,190 Proof,2012-01-01,country,country rap,217173,54,0.773,0.684,-6.763,0.11834789515488482,0.0784,0.0,0.0868,0.484,89.992,1,2012,3.61955,"3 m, 37 s"
5ycmDZVfvCFRIwALkTFwbb,Outback (Extended Remix),Moonshine Bandits,Blacked Out,2015-01-01,country,country rap,489360,53,0.7929999999999999,0.789,-4.845,0.4201747418586179,0.0587,0.0,0.10099999999999999,0.615,95.01700000000001,0,2015,8.156,"8 m, 9 s"
4u4JqBap9AgXwHMH90pKTl,All The Girls Wanna Ride,Jawga Boyz,Kuntry,2011-01-01,country,country rap,205418,55,0.785,0.62,-5.892,0.13502779984114374,0.0523,0.0,0.146,0.467,180.00799999999998,0,2011,3.423633333333333,"3 m, 25 s"
1fslCOmxtyPvE55p3KVTWY,Campfire Cologne,Demun Jones,Jones In Ya Speaker,2018-01-01,country,country rap,196226,56,0.642,0.8059999999999999,-5.86,0.3142705851204659,0.129,0.0,0.193,0.59,149.94299999999998,1,2018,3.270433333333333,"3 m, 16 s"
0Lc8GyUK7i6DWn6fL4Za22,The Struggle Is Real,Struggle Jennings,Return of the Outlaw,2016-01-01,country,country rap,249014,54,0.715,0.716,-5.254,0.04236166269526079,0.10800000000000001,0.0,0.295,0.0619,128.005,1,2016,4.150233333333333,"4 m, 9 s"
6BOqVMxqQxkxknO3COfzrG,"Rippin It up (feat. Bubba Sparxxx, Boondock Kingz, Porch Matthews & Jawga Boyz)",Jawga Sparxxx,Muddy Days Drunken Nights,2014-01-01,country,country rap,192214,44,0.825,0.46799999999999997,-5.997999999999999,0.06724913952872649,0.19,0.0,0.32299999999999995,0.24,91.03200000000001,0,2014,3.2035666666666667,"3 m, 12 s"
4Q9iFBE53dM7bSA52ySDHb,Die Tonight,Adam Calhoun,AmerAcal,2018-01-01,country,country rap,175788,65,0.8590000000000001,0.675,-6.683,0.3169181890389197,0.038,0.0,0.105,0.183,99.941,1,2018,2.9298,"2 m, 55 s"
06UC4BIx6QUB8Lss7N4wHq,Chevrolet (feat. The Lacs),Hard Target,Chain Smokin,2019-01-01,country,country rap,278777,47,0.83,0.778,-8.187000000000001,0.16123907863383635,0.0588,0.0,0.23399999999999999,0.937,133.987,0,2019,4.646283333333334,"4 m, 38 s"
3cyAtF7n8lG7cbRnYfrOMv,Round & Round,Boondock Kingz,ReUp-Kingz,2020-01-01,country,country rap,238153,25,0.7020000000000001,0.738,-4.747,0.2851469420174741,0.813,0.0,0.20199999999999999,0.7140000000000001,130.02200000000002,0,2020,3.9692166666666666,"3 m, 58 s"
5ucGdfQWcyaiWfQPZKQnWD,Where You From,Big Smo,Where You From,2017-01-01,country,country rap,202040,52,0.821,0.8270000000000001,-5.031000000000001,0.4413555732062484,0.059000000000000004,0.0,0.305,0.596,136.062,1,2017,3.3673333333333333,"3 m, 22 s"
2LZnKHIeVzQUFQtC5j1Gr2,When I'm Gone,I4NI,Mud Digger 4,2013-01-01,country,country rap,279600,47,0.679,0.581,-6.904,0.234842467566852,0.0816,0.0,0.12300000000000001,0.484,144.082,1,2013,4.66,"4 m, 39 s"
4PAOoxMolPJnNqkUDmGI4r,Diesel Gang,Katie Noel,Diesel Gang,2018-01-01,country,country rap,138048,49,0.9490000000000001,0.539,-9.969,0.42811755361397935,0.131,0.0,0.37799999999999995,0.43700000000000006,119.948,0,2018,2.3008,"2 m, 18 s"
2jRCDoWeHFoRv0YaEH3AjS,All By Myself,Haystak,From Start To Finish,2005-01-01,country,country rap,257693,49,0.654,0.685,-8.693999999999999,0.136616362192216,0.0252,1.22e-06,0.253,0.287,84.1,1,2005,4.294883333333333,"4 m, 17 s"
7nTB9LCOAhfcvx2cZ1Hx4g,Fifty,Franklin Embry,Bourbon for Breakfast,2016-01-01,country,country rap,221052,43,0.737,0.625,-8.067,0.019592268996558117,0.00873,0.0,0.628,0.504,113.934,1,2016,3.6842,"3 m, 41 s"
1XcMFzqbxSetwtsgcmpd9x,Long Road,Big Matt,Mud Digger 3,2012-01-01,country,country rap,305213,42,0.8420000000000001,0.6629999999999999,-7.227,0.03733121525019857,0.17,3.66e-05,0.0977,0.34299999999999997,125.007,0,2012,5.086883333333334,"5 m, 5 s"
2eKd40hvV5Pyp9J0pTlwdZ,Good Ol' Boys Like Us,JJ Lawhorn,Original Good Ol' boy,2013-01-01,country,country rap,259053,46,0.419,0.6409999999999999,-5.827000000000001,0.024622716441620337,0.0266,0.0,0.187,0.228,139.57,1,2013,4.31755,"4 m, 19 s"
45mJSnohybe5FUD0Zjv2k2,Monster,Boondox,Abaddon,2015-01-01,country,country rap,222133,51,0.607,0.7190000000000001,-5.279,0.046597828964786855,0.027999999999999997,0.0,0.79,0.3,94.887,0,2015,3.7022166666666663,"3 m, 42 s"
6zY3x2tWVL0fPmrNm3ugrr,Can't Be Stopped,Good Ol' Boyz,Sergeant at Farms,2020-01-01,country,country rap,270651,35,0.7390000000000001,0.845,-6.733,0.18374371194069367,0.175,3.42e-06,0.139,0.379,151.05700000000002,0,2020,4.51085,"4 m, 30 s"
4hexDDErC1cS0SF4Eqrz8k,Hunger in My Stomach,Overtime,The Foundation,2016-01-01,country,country rap,283280,53,0.58,0.6659999999999999,-6.664,0.030182684670373314,0.0905,0.0,0.17800000000000002,0.222,132.997,0,2016,4.721333333333333,"4 m, 43 s"
4efEzNqRZC4Gv1pTmzoxUF,Sidewayz (feat. Sean P East),CRUCIFIX,Acid Reign,2013-01-01,country,country rap,288603,47,0.677,0.512,-7.318,0.3407466243050039,0.10800000000000001,0.0,0.20600000000000002,0.3,152.032,0,2013,4.81005,"4 m, 48 s"
7rTn6Dk7tmxOVMClnmuTCf,Crystal Meth Music (feat. Hardnoc),The Stixxx,Ahgainst the Grain,2012-01-01,country,country rap,291336,43,0.565,0.78,-5.367999999999999,0.933809902038655,0.0881,0.0,0.313,0.639,74.285,1,2012,4.8556,"4 m, 51 s"
5Vawpr3gmJHTqrI4lnvgyU,Rebel Till I Die,Who TF Is Justin Time?,Redneck Rave Dot Com,2019-01-01,country,country rap,192578,47,0.861,0.759,-8.904,0.07810431559438707,0.0637,0.0,0.309,0.655,119.979,1,2019,3.209633333333333,"3 m, 12 s"
7BQtrNgI3DoitGB1IE8gI9,Hick Hop Thang (feat. Jawga Boyz),Tennessee Shine,Tennessee Shine,2017-01-01,country,country rap,237307,45,0.782,0.638,-8.916,0.0685729414879534,0.0956,0.00047000000000000004,0.127,0.23,104.98,1,2017,3.9551166666666666,"3 m, 57 s"
5JGPBq7QfcAq19MviRkbpf,Stomp Them Boots,Young Gunner,Stomp Them Boots,2018-01-01,country,country rap,235161,34,0.8240000000000001,0.604,-7.737,0.0791633571617686,0.0333,1.9399999999999997e-05,0.248,0.583,127.994,1,2018,3.91935,"3 m, 55 s"
49zUFsIp2ZDXhlwQdQwuRU,Adios (feat. Jon Conner),Mic Manik,Muddy Water,2016-01-01,country,country rap,261561,32,0.743,0.67,-8.041,0.6584590945194599,0.0779,1.75e-05,0.19399999999999998,0.384,135.029,1,2016,4.35935,"4 m, 21 s"
0w10e4JqZ8Ewr5OhEH9Qvw,Granny Low,Big Chuk,Gravel Road,2014-01-01,country,country rap,211513,29,0.6729999999999999,0.586,-8.011000000000001,0.13317447709822608,0.0213,1.17e-05,0.158,0.20800000000000002,163.99900000000002,1,2014,3.5252166666666667,"3 m, 31 s"
62x93blgkWEz6Huop8eSQA,Band Plays On,Lil Wyte,No Filter,2013-01-01,country,country rap,221053,60,0.802,0.794,-5.053999999999999,0.459888800635425,0.00282,0.0,0.0927,0.633,152.571,0,2013,3.6842166666666665,"3 m, 41 s"
68R5ta83kcPebZs9Ru5L6Z,Lady Karma,Sonny Bama,Love and Lost Wages,2016-01-01,country,country rap,291466,33,0.608,0.649,-7.876,0.44400317712470216,0.0925,8.49e-05,0.5529999999999999,0.505,167.93599999999998,0,2016,4.857766666666667,"4 m, 51 s"
70RMVzexrIvYJiFEnuGymb,Deliverance,Bubba Sparxxx,Deliverance,2003-01-01,country,country rap,306813,53,0.46299999999999997,0.813,-7.218999999999999,0.5869737887212073,0.21600000000000003,1.31e-06,0.0649,0.695,93.331,1,2003,5.11355,"5 m, 6 s"
1XsTcnVnJqjjXXLBRqXWmD,Holler Boys,Upchurch,Parachute,2019-01-01,country,country rap,211498,67,0.674,0.425,-7.725,0.02303415409054805,0.191,0.0,0.16899999999999998,0.11,119.954,1,2019,3.524966666666667,"3 m, 31 s"
0jHdGEormLZmo2agC1to7P,Standard American,Mud Digger,Mud Digger 5,2014-01-01,country,country rap,209053,41,0.72,0.922,-4.827,0.2401376754037596,0.0323,0.0,0.452,0.687,93.00399999999999,0,2014,3.4842166666666667,"3 m, 29 s"
5kSPD3rOo2hGYVwheIxpv8,Workin' on,Colt Ford,Thanks for Listening,2014-01-01,country,country rap,224699,68,0.521,0.804,-4.395,0.09160709557850144,0.0658,0.0,0.0521,0.5529999999999999,143.952,1,2014,3.744983333333333,"3 m, 44 s"
0SYFQuy1Pzkn64lGMiypGC,Hot Damn (Bonus Track),FJ Outlaw,Life of the Outlaw,2018-01-01,country,country rap,287868,43,0.905,0.517,-10.029,0.3407466243050039,0.00116,0.0,0.11900000000000001,0.21600000000000003,130.028,1,2018,4.7978,"4 m, 47 s"
0TwORk7YYvrMNEPgGemHH1,King of the Pines,Tommy Chayne,Tommy Chayne,2018-01-01,country,country rap,197176,36,0.73,0.807,-5.365,0.5604977495366693,0.0196,0.0,0.32299999999999995,0.469,150.026,0,2018,3.2862666666666667,"3 m, 17 s"
4D73w6oPi3NbnzArt6cbp8,If This Country Still Had Balls,Buddy Brown,Keepin' it Country,2014-01-01,country,country rap,189746,53,0.523,0.722,-6.205,0.08498808578236694,0.0507,0.0,0.0884,0.501,160.066,1,2014,3.162433333333333,"3 m, 9 s"
2HSSdpAdleNZufePRcoklm,My World,Seckond Chaynce,No Room to Breathe,2018-01-01,country,country rap,216973,56,0.708,0.716,-5.381,0.058512046597828965,0.47200000000000003,0.0,0.187,0.309,130.10299999999998,1,2018,3.616216666666667,"3 m, 36 s"
5fk1AIw7aq6KrFiVw9cLXP,Tell It to the Bottle (feat. Crucifix),Outlaw,Backwoods Badass,2018-01-01,country,country rap,281280,51,0.662,0.642,-6.117000000000001,0.12867355043685466,0.0412,0.0,0.0832,0.415,144.005,0,2018,4.688,"4 m, 41 s"
775XnTBOtjl4gHLziSHf9H,Whiskey Drinkin,Mikel Knight,The Country Rap King,2010-01-01,country,country rap,250226,39,0.83,0.884,-4.386,0.10881652104845113,0.295,0.0,0.10400000000000001,0.951,126.024,1,2010,4.170433333333333,"4 m, 10 s"
2CXQeV4GY7u7TMJiIMEtce,Deer Killer,Long Cut,SPIT CUP,2019-01-01,country,country rap,215479,29,0.815,0.726,-5.287999999999999,0.30103256552819696,0.298,0.000532,0.0719,0.623,84.712,1,2019,3.5913166666666667,"3 m, 35 s"
5vJ7D9HTDVwf3jckBCn72Z,Full Draw (feat. Charlie Farley & Marty Ray),Ronnie Shirley,Lick Life,2014-01-01,country,country rap,205610,33,0.69,0.706,-4.718999999999999,0.7246491924808048,0.0222,0.0,0.0875,0.574,170.125,1,2014,3.426833333333333,"3 m, 25 s"
76qjyCW5AlcxArP0X988IW,Goin' Back Down,Redneck Social Club,Rowdy Down South,2015-01-01,country,country rap,225740,37,0.518,0.877,-4.9239999999999995,0.22160444797458295,0.0542,1.31e-05,0.307,0.632,170.21099999999998,0,2015,3.762333333333333,"3 m, 45 s"
3qBfzVIE1p9ANfppZPeWU5,"Let Us In (feat. Jelly Roll, Caskey, Rittz & Crucifix)",Bukshot,Helter Skelter: The Deluxe Edition,2013-01-01,country,country rap,316027,34,0.757,0.846,-5.685,0.234842467566852,0.20600000000000002,0.0,0.289,0.537,134.97299999999998,1,2013,5.267116666666666,"5 m, 16 s"
2xFCbop2wEO8jv0k1J3ogq,Swampy,J Rosevelt,"Mud Digger, Vol. 6",2015-01-01,country,country rap,177674,26,0.6920000000000001,0.826,-5.54,0.483717235901509,0.00443,0.0,0.12,0.851,168.06,1,2015,2.9612333333333334,"2 m, 57 s"
1rnYNAJPAb586NhetosdNW,Save Me,Jelly Roll,Self Medicated,2020-01-01,country,country rap,240722,62,0.677,0.40399999999999997,-9.552,0.012443738416732854,0.653,0.0,0.249,0.355,83.087,1,2020,4.012033333333333,"4 m, 0 s"
2Oea2FIrec4zenzkrTecJ4,7 Years,Cryptic Wisdom,Hindsight,2020-01-01,country,country rap,177289,45,0.863,0.513,-9.068,0.06777866031241725,0.5329999999999999,0.0,0.0934,0.436,130.014,1,2020,2.954816666666667,"2 m, 57 s"
0MjLThBcIuEONByPm9Y2E9,Thick Country Girl,Bezz Believe,Discipline,2019-01-01,country,country rap,250996,43,0.914,0.5539999999999999,-7.912999999999999,0.6928779454593592,0.0439,0.0,0.0886,0.687,131.025,1,2019,4.1832666666666665,"4 m, 10 s"
46giGciNINXfCpv5gHFRmj,Country Boy Style,Jonny Cobbler,Follow the Traxxx,2014-01-01,country,country rap,233639,15,0.6890000000000001,0.5429999999999999,-10.687999999999999,0.7776012708498808,0.294,2.97e-06,0.166,0.764,87.115,1,2014,3.893983333333333,"3 m, 53 s"
7xSStdDGRF1geGue4d07JI,Southern Mother Fucker,Daniel Lee,Southern Mother Fucker,2017-01-01,country,country rap,198593,51,0.705,0.67,-5.421,0.09293089753772836,0.12,0.0,0.377,0.597,118.995,0,2017,3.309883333333333,"3 m, 18 s"
3CsdmO3Uh0qqlIli1wvnjM,Lifted,Alexander King,Rosap,2018-01-01,country,country rap,244905,36,0.68,0.774,-5.686,0.1503839025681758,0.0665,0.00109,0.102,0.193,98.001,1,2018,4.08175,"4 m, 4 s"
3KxuDW29lN8rPHSOiQwMaq,Back to My Roots,Big Murph,Trailer Park Tyler,2018-01-01,country,country rap,188473,28,0.858,0.6459999999999999,-5.691,0.5922689965581148,0.055,0.0,0.1,0.212,144.05,1,2018,3.1412166666666668,"3 m, 8 s"
62OSkUK2xRWDQBDmksytdJ,I Play Chicken with the Train (with Big & Rich),Cowboy Troy,Loco Motive (U.S. Release),2005-01-01,country,country rap,196893,41,0.7090000000000001,0.948,-3.388,0.20360074132909714,0.0728,0.0,0.214,0.679,128.05100000000002,0,2005,3.28155,"3 m, 16 s"
2xUbBdNihsEkp38FuhYq17,Wasted Away,Tinn Man,Wasted Away,2017-01-01,country,country rap,193880,20,0.807,0.527,-10.085,0.6240402435795604,0.0183,0.0,0.114,0.461,144.061,0,2017,3.231333333333333,"3 m, 13 s"
4HMOs799K50qO1x9luOtwF,Bi**h Please,Big Scoob,H.O.G.,2016-01-01,country,country rap,198053,49,0.831,0.619,-7.162999999999999,0.8014297061159651,0.0358,0.0,0.0688,0.389,94.068,0,2016,3.300883333333333,"3 m, 18 s"
1NILdLUiHXmJNspoixUybZ,Perfect Girl,JB and The Moonshine Band,Ain't Goin Back To Jail,2010-01-01,country,country rap,198040,33,0.639,0.7390000000000001,-4.511,0.029653163886682557,0.33299999999999996,0.0,0.124,0.63,74.982,1,2010,3.300666666666667,"3 m, 18 s"
6Ep3HvkgSN5vziAbebpJVw,Still I Rise,Young Wicked,The Return Of The Prodigal Son,2017-01-01,country,country rap,227748,39,0.773,0.7040000000000001,-8.501,0.04500926661371458,0.0814,2.29e-06,0.18100000000000002,0.12,119.95100000000001,1,2017,3.7958,"3 m, 47 s"
06z1y6C0ANiUfEUAC1eJW6,Creature (feat. Twiztid & Rittz),Liquid Assassin,Mongrel,2013-01-01,country,country rap,358373,38,0.8690000000000001,0.856,-4.715,0.08313476303944928,0.0476,0.0,0.0719,0.244,120.038,1,2013,5.972883333333334,"5 m, 58 s"
5i2bkKprKcLgcYb07g7I5u,In My Zone,Rittz,Next to Nothing (Deluxe Edition),2014-01-01,country,country rap,298200,61,0.723,0.691,-6.784,0.5207836907598622,0.27899999999999997,0.0,0.0363,0.512,138.03799999999998,0,2014,4.97,"4 m, 58 s"
537Agcf13EQIYrWlPdi2bz,Party Like Charlie Sheen,Scuzz Twittly,Call Me Scuzz,2012-01-01,country,country rap,163162,44,0.581,0.196,-12.450999999999999,0.1329097167063807,0.146,0.0,0.16399999999999998,0.509,96.932,1,2012,2.7193666666666667,"2 m, 43 s"
5I9boVVShUfrtxBZTvMkAs,Shindiggin (feat. Mo Beatz),Rulette The Rogue,Southern Country Vol 4,2014-01-01,country,country rap,240065,12,0.775,0.493,-10.565999999999999,0.21630924013767536,0.183,0.0,0.7070000000000001,0.639,81.087,1,2014,4.001083333333334,"4 m, 0 s"
4Jn0VKF8xdEiJ7h29l0fWc,Drug Addiction,Colicchie,Drug Addiction,2017-01-01,country,country rap,442279,47,0.501,0.623,-4.281000000000001,0.6796399258670903,0.711,0.0,0.121,0.841,165.58,1,2017,7.371316666666668,"7 m, 22 s"
40mEN7urf2sUM0oAdIlzLw,Escape Artist,Blaze Ya Dead Homie,Clockwork Gray,2015-01-01,country,country rap,295693,37,0.626,0.8140000000000001,-5.797999999999999,0.5313741064336774,0.111,0.0,0.32899999999999996,0.7120000000000001,152.003,0,2015,4.928216666666667,"4 m, 55 s"
7bOsLxLmt2sIvRGx8DKdA9,Ti**ies,Krizz Kaliko,Son of Sam (Deluxe Edition),2013-01-01,country,country rap,228520,54,0.494,0.877,-4.82,0.5154884829229547,0.018000000000000002,0.0,0.094,0.36700000000000005,166.18400000000003,1,2013,3.808666666666667,"3 m, 48 s"
6NPFZXIuz8GdqvAqKTXjem,Fence Post,Gunnar & The Grizzly Boys,Fence Post,2020-01-01,country,country rap,165632,20,0.584,0.96,-5.115,0.07227958697378871,0.38,0.0,0.165,0.9620000000000001,124.46799999999999,1,2020,2.760533333333333,"2 m, 45 s"
25GVi0OcnE5TuCknAIzaFk,Bump in the Night,C-Mob,Masterpiece of Mind,2014-01-01,country,country rap,249333,48,0.643,0.6940000000000001,-5.997999999999999,0.6452210749271909,0.00409,0.0389,0.255,0.132,79.95,1,2014,4.15555,"4 m, 9 s"
6JdhSiYJi5xaHlC2vyqP9C,Flex'd,Handz Onn,Flex'd (Custom Offsets & Team Stance Anthem),2015-01-01,country,country rap,177946,32,0.833,0.58,-10.615,0.4943076515753242,0.012,0.0,0.5529999999999999,0.37,127.944,0,2015,2.9657666666666667,"2 m, 57 s"
0WBcOf3PtsJXKQ9lWVqMOH,Bass and a Banjo,Boss Country Rapper,Country Rap Heaven,2014-01-01,country,country rap,184946,12,0.9259999999999999,0.425,-11.842,0.3460418321419115,0.271,0.0,0.14800000000000002,0.782,100.05,1,2014,3.0824333333333334,"3 m, 4 s"
4Uz2WB3y5akXcO27NxnD6g,I'm Different,Potluck,Rhymes and Resin,2011-01-01,country,country rap,246960,35,0.62,0.9059999999999999,-6.7829999999999995,0.42811755361397935,0.142,0.0,0.191,0.8320000000000001,159.464,0,2011,4.1160000000000005,"4 m, 6 s"
1v0bqCKUcMPqpTYsvvJvxX,Something We Can Dance To,Matt Stillwell,Something We Can Dance To,2020-01-01,country,country rap,205125,37,0.667,0.638,-8.023,0.03680169446650781,0.0247,0.000139,0.159,0.742,112.005,1,2020,3.41875,"3 m, 25 s"
2L3fLPMrIdQlODdo3FFXYJ,Vibe,Axe Murder Boyz,Muerte,2018-01-01,country,country rap,322506,40,0.8690000000000001,0.5920000000000001,-7.742000000000001,0.26396611066984377,0.185,2.33e-06,0.17600000000000002,0.56,130.05100000000002,1,2018,5.3751,"5 m, 22 s"
0kevbx0ZIY66VQYgDOjXnw,That's All,sKitz Kraven,#Newmusicmondays (The Collection),2017-01-01,country,country rap,210937,56,0.73,0.618,-8.185,0.8120201217897802,0.486,0.0,0.102,0.19,128.113,1,2017,3.515616666666667,"3 m, 30 s"
7LG1SR44Kh4f9lgyXSdWTD,Loud,Tech N9ne Collabos,The Gates Mixed Plate,2010-01-01,country,country rap,291866,55,0.865,0.878,-2.637,0.6584590945194599,0.252,0.0,0.107,0.763,140.075,0,2010,4.864433333333333,"4 m, 51 s"
59Vr7O7fJUVZTBqIMkhok1,I Do This (feat. Demun Jones),Cap Bailey,Summertime Sunset,2015-01-01,country,country rap,220737,23,0.713,0.857,-4.467,0.07836907598623245,0.0108,0.0,0.302,0.38,92.97,0,2015,3.67895,"3 m, 40 s"
4bMQW57Kyqa0HTxLXO7y76,Hold the Road,Joe Stixxx,The Dopest Shit in the Woods,2018-01-01,country,country rap,184273,18,0.644,0.652,-12.705,0.9523431294678316,0.36200000000000004,0.0,0.909,0.6920000000000001,81.472,0,2018,3.0712166666666665,"3 m, 4 s"
3EvrdhuPNUf9FSzpFMv9Mr,Last Chance,ABK,Medicine Bag,2015-01-01,country,country rap,261839,30,0.687,0.705,-6.539,0.2454328832406672,0.0205,0.0,0.35600000000000004,0.519,77.002,1,2015,4.3639833333333335,"4 m, 21 s"
1XVY1F9uqKg9Tg5ClAPVlg,"Mud Cricket (feat. BoonDock Kingz, da PigPen, Teacher Preacher & Kudzu)",BoonDock Branded,Certified Hooligans,2017-01-01,country,country rap,261381,39,0.7829999999999999,0.445,-11.652000000000001,0.8782102197511251,0.00602,0.0,0.10099999999999999,0.6990000000000001,150.047,0,2017,4.35635,"4 m, 21 s"
3rjJAqZWPjDhsTkCmc2HcY,People So Stupid,Tom MacDonald,People So Stupid,2020-01-01,country,country rap,187900,63,0.6559999999999999,0.789,-5.46,0.8967434471803017,0.0512,0.0,0.377,0.742,90.164,1,2020,3.131666666666667,"3 m, 7 s"
3DBugwSUeXIp4Ffyr9sJuD,We Party Hard (feat. the Lacs),Big Snap,Specializing in the Art of Music,2016-01-01,country,country rap,221843,10,0.68,0.9440000000000001,-4.457,0.7272967963992586,0.121,0.0,0.767,0.59,169.989,1,2016,3.697383333333333,"3 m, 41 s"
1opJkjenc4DeDPHNEkYftv,Who Run This,Kingspade,P.T.B.,2007-01-01,country,country rap,200960,28,0.857,0.879,-3.133,0.0751919512840879,0.00702,0.00025499999999999996,0.146,0.71,130.024,1,2007,3.349333333333333,"3 m, 20 s"
0n3aqnPAphNJNnWdnmyFmU,Dark Energy (feat. Reckless Anxiety & Zerk),The Jokerr,Collective Chaos: Articles of Transcendence,2017-01-01,country,country rap,266493,38,0.6729999999999999,0.8420000000000001,-4.26,0.7246491924808048,0.114,0.000357,0.128,0.545,153.877,0,2017,4.44155,"4 m, 26 s"
4j7H01vHKbRbBrMWScMbc4,Daisy Dukes (feat. Bubba Sparxxx),Chad Mac,Daisy Dukes (feat. Bubba Sparxxx),2015-01-01,country,country rap,234609,19,0.873,0.938,-6.146,0.5128408790045008,0.0697,0.0,0.38299999999999995,0.894,128.09,1,2015,3.91015,"3 m, 54 s"
28uL97M3whSL1UWqr7hsNh,One Big Country Song,LOCASH,Brothers,2019-01-01,country,country rap,193026,62,0.547,0.8220000000000001,-2.85,0.02938840349483716,0.602,0.0,0.107,0.5529999999999999,81.98100000000001,1,2019,3.2171,"3 m, 13 s"
1zcVmtOqfyKKtYjfVVZWsp,My Side Of His Story,Lauren Briant,Lauren Briant,2011-01-01,country,country rap,161013,14,0.555,0.8290000000000001,-4.327,0.1027270320360074,0.493,0.0,0.12300000000000001,0.607,90.432,1,2011,2.68355,"2 m, 41 s"
6dpM7qQfKySp9WmcRb0JJD,Bitch I Operate,Mbest11x,Bitch I Operate,2016-01-01,country,country rap,144519,47,0.628,0.847,-6.37,0.4810696319830552,0.22899999999999998,0.0,0.395,0.635,99.919,0,2016,2.40865,"2 m, 24 s"
3LDY9D7yR3DgMjpeWlH9fU,Low Down Dirty and Bad,Daniel Lee Band,Low Down Dirty and Bad,2010-01-01,country,country rap,346175,0,0.5379999999999999,0.39299999999999996,-13.265999999999998,0.031241726237754824,0.439,0.000162,0.11800000000000001,0.43200000000000005,152.102,1,2010,5.769583333333332,"5 m, 46 s"
6J7ZDuCOTqTmSiuWSP7MOE,Thank You for Getting Us Here,Gutter Souls,United We Stand,2018-01-01,country,country rap,239259,17,0.41,0.938,-3.305,0.7167063807254433,0.00825,0.0,0.102,0.606,164.957,0,2018,3.98765,"3 m, 59 s"
3banchOoe2giyRK0jaO1c7,Hell and You,Amigo the Devil,Volume 1,2018-01-01,country,country rap,201000,54,0.718,0.327,-7.602,0.01826846703733121,0.7759999999999999,2.05e-05,0.08800000000000001,0.507,82.58200000000001,0,2018,3.35,"3 m, 21 s"
551NI512bxuFP5Qx7vCCI8,Worm Bay,Worm,Bloom,2017-01-01,country,country rap,193066,0,0.654,0.79,-8.8,0.06407201482658194,0.473,0.0015199999999999999,0.0566,0.9079999999999999,119.92,0,2017,3.217766666666667,"3 m, 13 s"
0xERMvJD8djz1ZBjPSRLvM,Sea of Heartbreak,Don Gibson,RCA Country Legends: Don Gibson,2001-01-01,country,nashville sound,155040,51,0.59,0.586,-9.158,0.03203600741329097,0.42200000000000004,4.46e-05,0.337,0.7290000000000001,91.17,1,2001,2.5839999999999996,"2 m, 35 s"
0dc0eU5THc1uE0Q0KV73XN,"Please Help Me, I'm Falling",Hank Locklin,RCA Country Legends,2003-01-01,country,nashville sound,141466,48,0.552,0.336,-10.712,0.023298914482393428,0.828,0.0,0.324,0.5529999999999999,105.479,1,2003,2.3577666666666666,"2 m, 21 s"
7HnhPu7mOMIpouuosKBdg6,Wings Of A Dove,Ferlin Husky,Vintage Collections,2010-01-01,country,nashville sound,139640,30,0.47100000000000003,0.56,-11.716,0.048186391315859146,0.469,0.0,0.12300000000000001,0.925,184.41,1,2010,2.3273333333333333,"2 m, 19 s"
1guPCVBMmglx2m1DM0xOBu,Once a Day,Connie Smith,Connie Smith,1965-01-01,country,nashville sound,140120,47,0.502,0.353,-9.957,0.02488747683346571,0.451,0.0,0.0583,0.7509999999999999,136.746,1,1965,2.3353333333333333,"2 m, 20 s"
1XuwkiH87JdwKw3UlJY07E,For the Good Times,Ray Price,For the Good Times,1970-01-01,country,nashville sound,227706,40,0.243,0.188,-14.175,0.030182684670373314,0.85,0.0008320000000000001,0.243,0.45299999999999996,84.259,1,1970,3.7951,"3 m, 47 s"
5wkkCtYEcgrXoDagTEHSIj,Young Love,Sonny James,The Sonny Side,1959-01-01,country,nashville sound,150253,38,0.44299999999999995,0.35,-9.996,0.04712734974847761,0.785,0.0006,0.15,0.33899999999999997,150.02700000000002,1,1959,2.5042166666666668,"2 m, 30 s"
6drEsDrLJEeRJwGwgPgmJU,Make the World Go Away,Eddy Arnold,My World,1965-01-01,country,nashville sound,161533,45,0.213,0.213,-11.895999999999999,0.032300767805136354,0.882,3.16e-05,0.0633,0.519,206.983,1,1965,2.6922166666666665,"2 m, 41 s"
542C7PqR1oEfl63hlhQO4V,The Most Beautiful Girl,Charlie Rich,Behind Closed Doors,1972-01-01,country,nashville sound,161906,56,0.5760000000000001,0.318,-14.366,0.016679904686258934,0.6609999999999999,7.47e-06,0.16699999999999998,0.41,103.493,1,1972,2.698433333333333,"2 m, 41 s"
